pool_bech32,delegation_count,total_ada,median_ada,mean_ada,max_ada
pool1jxv3my3c70e8pfr0cgm6esatehey2ml3v0qk8x236aw32eu0fcy,251,877417.19,24.98,3495.69,226975.62
pool1jyn6ynmz6qcpr48et0rkdk9j4vuyn6d0qdlsahc0jls8jrs708g,3,11536.68,1377.44,3845.56,9754.75
pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw,469,2694253.35,48.42,5744.68,808071.25
pool1jz4vmzq5zkedem6wep8c99fxatxgvymlvdzs9qxxn7xsuv4m8um,1,6.00,6.00,6.00,6.00
pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,1276,33531965.88,67.07,26278.97,8675374.97
pool1jzk8rwf2fs5l02dmm6pm5tnw9stmd8jpmvsy54085vu2u2656re,4,50000222.19,5.28,12500055.55,50000211.63
pool1jzzacpnd5zu5ys29v4qjntf50vvdhn69wt2rpdquweclzayyrkt,3,409839.12,19053.84,136613.04,390353.08
pool1k0d5szkmzsw6035ytsm8dv75d4ewu5gkm7c7dhsjug9uvkaunz3,1,96.63,96.63,96.63,96.63
pool1k0h45kcsfynjfyplgn6qpaw40n3cvlcrdryez04x40ayq6w9dgh,1,7.05,7.05,7.05,7.05
pool1k0sdhxunrkpv6dqdhhn3wkul8ytxhskt9erw94h66xe46nsqp0c,8,614.73,0.86,76.84,411.79
pool1k0ucs0fau2vhr3p7qh7mnpfgrllwwda7petxjz2gzzaxkyp8f88,3299,58227208.73,124.96,17649.96,5618359.28
pool1k0uv5fhsr74we0w7gfkv6m7r9rfpvgz2u7v66ppe0vxsvj0pzvt,3,1367.10,511.82,455.70,747.65
pool1k0w7n5rfxdzgfxpy8x6t7zfy6pfwrp54se7ezhxxed2x7mfmszy,3,0.00,0.00,0.00,0.00
pool1k0xa8wlsntmjhtw2shj3tspqd4kjyquw9tuyx5s7zz5jsyw4y2p,734,6289756.19,20.23,8569.15,3150064.17
pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,157,36859987.29,1762.61,234776.99,7022470.90
pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,1,35608180.70,35608180.70,35608180.70,35608180.70
pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,2,14578.20,7289.10,7289.10,14074.30
pool1k2cj852umvq5f527x9u7p58mnletdzx29gr4e4npv4nc6m3hch9,17,910534.22,76.28,53560.84,418108.11
pool1k2qhlrrweu8fecd4hx4hn22lv00nrd3rjdxj6durax7m78q7ynu,3359,17609339.25,41.41,5242.44,2893903.61
pool1k2rhjxppp87k488zfeu9t24hl4jgjrjcqxwfg4q7jcu6wvkfwpn,1,1.29,1.29,1.29,1.29
pool1k2yfr7tapqzfgdn7vq2u44225rtqxctelr6dp0xjqggrwnx9hnw,51,85639.66,30.73,1679.21,24192.53
pool1k3mtxd2duy4848gx8knvlsas7w77f3k2cplwk6hjul72646fjte,2,14420.19,7210.09,7210.09,13417.75
pool1k3nkfa5ugavrpd9nwd3s6yyx454qxnquxwmux4rzfunl7q0z38t,6,81085406.19,11606.08,13514234.37,81015773.65
pool1k3wpsc8q8za2qeptx5kv73r76hs5gvp59gga6ad6u5hnj3scy3q,19,30645.77,0.96,1612.94,20001.21
pool1k53pf4wzn263c08e3wr3gttndfecm9f4uzekgctcx947vt7fh2p,33,39662.81,18.03,1201.90,19798.74
pool1k5a5e3ylva34qpmwdywv7fn75wt3gzv423e9uw2vmw5rqjc2q7t,4,97321.83,4222.33,24330.46,88373.80
pool1k633phcvz2hjhj45evwwau4w576jpq83acg5h84w23jauqu56cw,1910,74659666.78,577.65,39088.83,15142486.41
pool1k65vmd0uyy0k5eylunwakd99m9j0n2hfynkxzd9472276m32p50,5,99691.73,97.03,19938.35,99447.47
pool1k6altfangsst2mmxg8a9wvg3dppyszu8ckfzd3uv6azgw3z2txy,246,1107878.38,17.47,4503.57,308358.83
pool1k6knum588fm9fe5tmljeytyx65rv6h5jn8au824t86zt62nyd9e,240,374569.60,12.29,1560.71,109195.63
pool1k6u3rdl30ruf85q3jpzcfyq4ta0umrxdlt30rcpxqqasumcnkgu,1,1008.61,1008.61,1008.61,1008.61
pool1k7asvr2vd28jxw25fsh9pxckt5ykadhn8ua4x88vu39dzquvqvh,4,499.49,2.29,124.87,494.91
pool1k7ku4sqvepztwqfvqj7wjadcsw96mancwyf8spty9tm0jfnwls9,5,240.72,0.00,48.14,240.55
pool1k7zrx5rw6cvef9m5qtp9sy4e53u93kwqx73ykz7md9gmwgf56yk,13,10593210.50,1791.85,814862.35,10330709.51
pool1k8l84smxjczp2mpqmn7qsd23j7h4vd7rwagdscsrjecvgplkmw8,1,1.00,1.00,1.00,1.00
pool1k8mxlherc4vmfk9pmxs0rk27qmu3sqy0gsdck4gwduz57xsepak,5,2239.71,171.37,447.94,1142.47
pool1k8s63hvxl5un403f0lwqm87f7svwn2j7vpeflgupvkhqkjpknut,2,3126346.65,1563173.32,1563173.32,3125633.58
pool1k8w7ylxa542hwymnwmuumpnudz7j9ae582wqecxv9n24zu8fptq,106,15112.06,20.64,142.57,3701.59
pool1k93a7tazk6uhy0pe26pau9hthyn9kmtdcdl9er5kw9w82fl5j2w,2,306.69,153.34,153.34,200.29
pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr,83,1813705.12,13.31,21851.87,1542501.62
pool1k9xjmvud972vng83669mkveaedteaprnfflqv047y66ugtqjyyq,6,3366.51,364.22,561.09,2001.37
pool1ka8q6my2a5fennpr2nmrj5yzma27d2fkev8lmpfq90kxzjszwgm,4,366.63,0.50,91.66,365.63
pool1kccqxg032r6dcqqpvmv87azttcug5ug6cur9pa7qkuwc5ze4pxa,24,23527.12,105.63,980.30,11123.24
pool1kcrpxr6rqyqu0zlpdflma4565qrxtz4u4whcqhsan6335g5uext,2,32.48,16.24,16.24,30.58
pool1kcrr7re05pwesye0zh00a4xxnsrw5c29rd82fn4qecdcqu5rue3,78,432365.42,39.37,5543.15,204294.29
pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,4,35012910.94,2430.32,8753227.74,35008035.47
pool1kcw2kqj27qe7ntsz9fhvyvyvpf7prclwc5jq4cw0qydh7cygcek,1,0.00,0.00,0.00,0.00
pool1kcwfpv65agclgu9p6eetn6x4q0zexzgr5v2cl9255qlwjjqr56v,1,1.77,1.77,1.77,1.77
pool1kdfznpenxa9wwcz8tweump45k5h78h8hl4slv78fdypsug9ypc6,45,471109.66,359.39,10469.10,222983.76
pool1kdhhrsl8av6gzr7vrf5q06pwlrsr8646wkjkg0h550tw6vxf8mv,12,61572.33,473.39,5131.03,32866.44
pool1kdr3lv2e7h5tx3gp3fwrpxhaj8cxh7v422uwj84enqxf6j5flj7,9,400.30,0.00,44.48,116.83
pool1keasvddt9vndl8jyhg204s6kqusv5zgzg3kk3l3g949ew402ahe,70,262893.51,29.17,3755.62,186133.20
pool1kez2gdqpwq2d3xd5k5q4enea59sp8tmgqsyt0rtmgxvuyykz8qg,3,561.65,10.56,187.22,540.91
pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf,3,1309739.03,431.93,436579.68,1309297.28
pool1kffetqjt06qvk4995tz3e3q9h3c8cdq9eedrz8qr3ynnc63qckz,128,780542.85,20.85,6097.99,164184.38
pool1kftku3r6truhvjm75gsh9pm33zfv7nuwas88m5sxqqknyyj82gf,31,2476.15,15.30,79.88,1511.07
pool1kfu02878dsz2l2pml9r42fvh32l4zn3msjvgfx077q3yx2xgul8,15,11501.12,336.06,766.74,5634.04
pool1khwvcz8jz9auk53k698ywgr6ams27hrz20vnwqx2d4xggscp93f,31,1252780.94,787.67,40412.29,804833.77
pool1khyv2zj3asyhz76a4r2ky42sdxn3gqu3lcyw3sj74trmwhlc5ud,20,758398.02,2138.17,37919.90,372282.45
pool1kjd9ff9u5ytq4atavv2dfsg3pvxqw8d50642pzmpn386zel0ka8,57,470800.62,409.07,8259.66,101605.97
pool1kjhpg98jhm08usqg4sh5x9esa595apyw75qczyjp3z24g0cdate,4,12790198.98,2665959.34,3197549.74,7456924.08
pool1kkfkdces5mdcyc9dn2hgg3463jggjvw3h89nejjarkz25uavaqu,367,16373406.66,32.21,44614.19,7421486.03
pool1kkmk9dnzrrjtnsejttydecmq63x4dpkln70yfledaednj7mf7rk,65,615580.67,2210.54,9470.47,97083.93
pool1kks6sgxvx7p6fe3hhnne68xzwa9jg8qgy50yt3w3lrelvns7390,300,3327814.99,52.69,11092.72,1392155.56
pool1kkwd6say8twq3z9e36v57adw02j2x52ascd6eumxy5zd66qm4fa,23,11271.45,1.41,490.06,10315.39
pool1kl2vuauwfc5k0avf874ym5tcm04ywa22frleszhujeccj4va3lt,4,70060015.14,17523027.29,17515003.78,35008939.63
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,6,7065.62,106.47,1177.60,5701.36
pool1kllc67fn00yqpffw8e9dqnlcaa733h9u5nwx97vhtjlw2t5e56j,2,9.89,4.95,4.95,9.89
pool1klq8yy3rr6k4ez7uwkzz5ku3yuym3eeg6g2ne3p9f4hnzfycfkl,3,47.87,2.49,15.96,43.56
pool1km88m74x0l6gax9whuw9v86ftejwztxyg4arfh5cartjv8eqsze,4,100.38,0.00,25.10,100.38
pool1kmmahq4upmm5j8fkh3xa9vd7gdffkp8pd4axucfh4w4dw549yqe,2,76374618.36,38187309.18,38187309.18,76374618.36
pool1kmsr376syqkluhxvv8k2axugqw7unjmlkwhfxjxtj7cw7qcn0jn,2243,17492368.41,20.63,7798.65,659282.31
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,3,504.68,1.07,168.23,503.61
pool1knwd92dnngrypyvj3egguuxtl8g8elxarlvaqsyjewvh7sjla2g,4,14144.90,67.54,3536.22,14009.82
pool1kp0wl7kxn0zt5xtmld72s98rv6ejpufvl39qk26h99nqshmkmge,1,0.00,0.00,0.00,0.00
pool1kphkk90f2mculhcndpdd3a7ukvptzqrgyr9jtuvw6c5z2dptuph,1,74025208.53,74025208.53,74025208.53,74025208.53
pool1kprt6l4quz03dhqx8jw22spdjvp5dkshdnn567vlexqkj35hd8a,328,3438239.57,779.63,10482.44,390545.19
pool1kqpy3de52m07versalrkqd57w2qh5cze3wupwrgx39m5gvtkjct,4,2249.50,247.01,562.37,1755.49
pool1kqrsr700m267q9tz4pw4rjeg69nkahk5wuy3kkw479y56fqfy9t,1,0.00,0.00,0.00,0.00
pool1kqxgjf0zl60g88fxl3l8tpwu52pq78es33kqyaahgr2a7xh9g9t,4,992.61,148.13,248.15,696.36
pool1krznhwu3h5pu2stuslr53z5rme50t6384macsmylcnljwc7yjky,867,49080860.52,421.28,56609.99,24393429.98
pool1ks49mpnl7mhh4eqa7ff3krhqa8nnx7gx04cawe46qnjeufawr5z,8,8726.28,105.53,1090.79,4087.88
pool1ksfzungz56vxa9sy6hr54v5hf6qx8rmcu6734gqm3qlxucveed6,212,292059.53,13.64,1377.64,102351.82
pool1ksh2u6kktx74ugv8jadrdqttwyjz9074ke82xt6j0qgfvdn43a5,215,874033.62,14.06,4065.27,247955.93
pool1ksh2zpeeqe0rpcug63up5l66g3kr5vf58jraeun82rur6m4g6xz,114,294462.48,10.96,2583.00,125859.68
pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,2268,55922998.73,56.50,24657.41,16892446.81
pool1kterawv22xya864tqjy9pq2ftmuptlggywtqt3p7adexg7qyl6u,35,207263.26,6.39,5921.81,129872.19
pool1ktg9hvae8kluwnr29khma3mxd7ffjj9k5l0yjdqlmazjclv4j3d,1,2.62,2.62,2.62,2.62
pool1ktgug7wwf9k4hcsuk68ftkh8xs5n0333fzxyw9sagz8njhlskgm,148,1483460.69,113.69,10023.38,387133.67
pool1ktkhv4sw2y68d4xgfg9sjw829kejnvnh5zajq6g7jycry6cd7h5,89,274782.62,59.79,3087.45,114667.93
pool1ktqaf79utweyenk6e7289ta5p5993g32emn8355rxmp0kgh2r0m,1,14007242.71,14007242.71,14007242.71,14007242.71
pool1kv53mzjwqjp4aw48rczj8vm6hejwfnfwa634czyx5tw5qq3tata,83,801031.21,24.23,9650.98,430190.21
pool1kvd03hq8kp0hnxq9lq598a5amrvauj9m386rwx7ydawvjdskwnh,416,2410139.05,44.51,5793.60,517402.34
pool1kveecu8hx4dk8pe9rmv4q4tjwr9xmq30nacu2pafeljhypcn4wt,2,295.17,147.58,147.58,289.24
pool1kx0jm9ycs3t99tnwafw6w72jkdlzhj5ltxe2nrzkd9x2u5x343h,1182,12614992.64,198.42,10672.58,2119353.98
pool1kxedw6c34730h344lz0s0z6848005qrs096l8l2whcwly3rcl27,2,805.25,402.63,402.63,802.65
pool1kxfg47ms0mlszthp5j8uqpmqp6575j0nfusqne5sd7ggy3ntlsz,6,5081.67,327.96,846.95,2465.37
pool1kxfvv8e8u9crfgy3fp89hlchehutrjq9wv7hax7dxs3lsjuw9kc,1,0.00,0.00,0.00,0.00
pool1kxtzkv3ylyc48hgjqkwe93q2vkx67vgzag9tvqfalhwsjs43w9u,24,401513.45,614.66,16729.73,164754.83
pool1kxzfswkhgcmyahh6lfjpy5uxh75qzsnlyprh3450av9jghsda89,2,45.35,22.68,22.68,32.73
pool1kyn4xguhrd600j4y9kvksptzjk8k4hz5rdcrxx3qw3jksuwjnwz,2,2342.38,1171.19,1171.19,2000.04
pool1kz0gh586tn9fh77fgc7em9tl6d82e3ly5quwsvvfevvszt64g8d,2,2568.21,1284.11,1284.11,2510.87
pool1kzf7zw2y05e7lyd7ht0nluh39fzmurm2wuvshvut6l6twu0el44,6,10549.38,1182.25,1758.23,5824.56
pool1l0erdjregched3dj828q93rfa2f4w4p62nr248xshj5huq6zuvp,4,76301499.73,20249990.92,19075374.93,20250000.30
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,235,75590161.15,1093.89,321660.26,63314881.66
pool1l0pmgdsymmdntuyan4snj88q8nm9axemwefu5ymkuq2s6gr90cn,401,1492275.40,22.22,3721.39,403647.03
pool1l38lxca7tzp0trqedr97usd0zk89q2x74qrez5xcafxechcw452,2,0.00,0.00,0.00,0.00
pool1l3rf0h8s6fdw8g4vy8qg7fw3wwj8jdm3hg0wwwycnvj8xcl2ps8,16,3893.03,0.49,243.31,1744.06
pool1l3u6jww4npkx2e0utcsmkhwjjgnp43w62exrqwzm8wudg0457e5,4,9157.68,1349.11,2289.42,6423.85
pool1l3wdq3cec23jadkt2cx384vtgd75ncau33smrptwj87n2wedc0d,12,4998652.25,75442.62,416554.35,4247326.11
pool1l40jtd7he9dv272md7jxp9yctj5glc598r6d3f5xv93qkx3e5z5,24,2317.55,13.85,96.56,1055.32
pool1l4synes9s3swlf5r5rsfpede3582r4km2wd94xctceyaudv9zx3,99,206886.40,32.44,2089.76,30072.42
pool1l54esv8h5xjry9ms3jq4mnf49vwt3yuxl5fdudp7jpdx2swuaah,1,19.45,19.45,19.45,19.45
pool1l54qvzlg2jfalkcram9kxsa8vcmgy0fz845q5gptjq8k20kzg2r,132,2018006.33,150.33,15287.93,450221.59
pool1l5a4689wchd3vrdzck70ysdcn5d390um6ge4x4rzx79vzmgwvf0,2,0.00,0.00,0.00,0.00
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,2,58.27,29.14,29.14,55.31
pool1l5ktcfhhsx66ms6ugguusytr0nnsy49t2684avev6dak55jc00t,6,19.56,1.27,3.26,13.40
pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,267,2168239.19,517.07,8120.75,216734.06
pool1l5tmww2aqkhl3lfcrced6xpsd30pzx65p6v4e48v29g4jtlvf3d,2,2.62,1.31,1.31,2.62
pool1l6946mnu54f6v0we4xzra8kwm68ch7fphhxvgytd0m4lzk3pats,4,420.09,21.48,105.02,376.41
pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,1629,26716627.66,587.26,16400.63,1493442.12
pool1l6hkustv67tynh66w46mys94wsxhwddgp28k3r5twwlsv80uw0k,23,108637.83,7.72,4723.38,50926.15
pool1l6vtae673eltsx86sk4xxr3fnn9tk8e99jkrdvcmjqlc6cca4nk,9,19083439.65,53.96,2120382.18,19073633.89
pool1l7xwy6sswcpxcepf9m43sez4kwgrgxuw5ekhkavj3k2lv6njvec,10,32022271.39,484.58,3202227.14,32009419.05
pool1l8myd66tqjk75kh7uk9k8nyl20sd4qs33s4tzzn927ujyl7ahyk,108,1163015.62,113.49,10768.66,354817.39
pool1l8pvaam6f2wj2ank46uywp32wwapqga8e8utve3mgzzuxksc3tq,14,448433.13,103.56,32030.94,111809.15
pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s,3,69568797.08,4144.65,23189599.03,69564642.61
pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j,4,6009.57,503.99,1502.39,5001.58
pool1la0t0gsskwejyfca5lchw5aqd5g8hknxdu6tuyqp0ttjxl6zt35,60,650634.54,258.79,10843.91,300919.04
pool1la6wjq8uaqctd05zw58dczxp6csf2z66wf726kdfyr9l7hnr6jp,1,1.76,1.76,1.76,1.76
pool1lakvp73yzpuueyrhzr3sfyy0796gm53g95kapgnmsvv4k6apr5r,2,30508.02,15254.01,15254.01,25002.46
pool1lakxjm7v0q03xddynffn6m2wfm27pms3z9enztwvu7k0297tcr7,16,1252034.39,2552.36,78252.15,893232.34
pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,64,9136444.80,1027.93,142756.95,2887913.65
pool1lc4yn2hew7nquk5gfc8k8cs6d7hee4a9hc2hauwj7dv759zzek0,2,0.00,0.00,0.00,0.00
pool1lcl9j8zzqtcd4g2gf5zgexcqmnmjtvje707hupngymjhq43yk3s,14,212.03,2.83,15.14,116.84
pool1ld9hkah2dkzh73pvh9tf6xr0x28us34msv3zcv2sase5vhvq962,1971,13852575.31,50.52,7028.20,2697410.78
pool1lenhysfdw3w6a37mukd4xfvsfssgvzlrnhk6v882j2kns6uyxd6,1,0.00,0.00,0.00,0.00
pool1les50pm26wpf8gym7cda470xgfswukzhyykvhyfsfl4dcu2ezj4,8,7153688.11,35823.78,894211.01,3519693.98
pool1lev7ygxcqd4aw5em7wf7y64au4hv04yl5cew27lkjmgngj46vqk,13,70036558.93,98.27,5387427.61,35009091.35
pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,86,25491185.81,2021.35,296409.14,4493201.44
pool1lfsslc99da8jhj5apzctsnfm76kjc6ndyc6hnynagcj8xexvjsr,14,32088434.05,601.49,2292031.00,32011168.60
pool1lfvzgsrghmugvpym868mh29288ez0nncz680mamzjygu2jpuwcd,2569,73744849.07,542.50,28705.66,11071496.26
pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj,5,9027130.49,3008027.94,1805426.10,3009826.87
pool1lg4pepngyq03jdkskr3689pv4a4djra9q8nkzu6hwtzezwanhyn,7,10551.38,14.22,1507.34,10009.61
pool1lg4y9djpazcpaag230mawgx4w43vmld7xcd7rq35lpjvkn333nj,5,12421.42,111.63,2484.28,10351.16
pool1lgves5hhdt5h6jzy7sf57l6gq9x3csf5w05ymv5zq7a9jfwn7kk,2,1036.43,518.21,518.21,1001.43
pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,288,6962.82,1.17,24.18,1153.11
pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,120,10988420.78,210.28,91570.17,3443312.37
pool1lhwzsyhh7dmw9wuz7qxnml2z5ef5303lp7jxgss2qnat22sprgx,11,1704.65,38.57,154.97,947.61
pool1lhz4gsk5ezdl5s4mv2kxgrkhzzhad6me2v0xmwuyt845vensdlc,2940,59390066.50,87.93,20200.70,9475459.46
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,3,501.25,0.00,167.08,501.25
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,50,75181319.62,1112.32,1503626.39,74373785.84
pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,1345,20572478.63,40.24,15295.52,2286163.74
pool1lk0hu3njxgra3emgfa73268el89qzytecff0fzz982avvjsw3l6,23,47550.96,640.14,2067.43,19462.02
pool1lkcd3w5g6s6v3hf6kwt55dqpalrmq9h9f3ec033nnzhvgjgl860,88,944760.31,156.97,10735.91,615158.54
pool1lkpj6fa4l0sy39qfvyl4pcsnnd22y8np8j98vzwula2kuxgers4,676,6569840.06,18.32,9718.70,1275655.74
pool1ll5mu4rgne203spelzdgrse0v7yk9rfzkp243rtt60rgu8mh3q8,5,58517.78,802.54,11703.56,47608.99
pool1llfrhf0htc528jcmp9dr2tzsjnt93y2gkjfjn5znjh9a79avwv7,26,31242.76,118.99,1201.64,10031.42
pool1llknxwa7zzugc52mnv3lpxgh7az8wnqylrxxfqhzzm9e2eufug3,5,229.37,55.92,45.87,86.39
pool1lllmq2jgcqrag5c77lpc5m34fsqn63leadyx9tzx842n66ly3ql,58,266654.90,22.33,4597.50,121394.54
pool1llwfa6erdh7k87j06y2z9999jcc84cnezwhg9e2sulrgwzrsug4,1,4.61,4.61,4.61,4.61
pool1llwt52flj60vwd2tv3z4qzynu9p2njvsm95cf603zemlua4f955,3,123.04,7.82,41.01,107.41
pool1llxh8l0h8g9ghz3nrzh7ndvev4x43vnk72nsemzm795vxqs6dp8,61,10162075.82,1377.35,166591.41,5215745.82
pool1lm89trd8cl36k8njlhgsemavry2jymnhddpvtk7fk7r7g4e3fep,11,85193.17,600.82,7744.83,28174.28
pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg,2,2287304.50,1143652.25,1143652.25,2231658.09
pool1lnk67xp7jsc2e3yyun3fpaqvkx0f3c8q0ml29ge85udeghn2gvn,32,4133315.16,2494.92,129166.10,627809.03
pool1lnr8t7pxvq3vfg8c5lc7yjcq39haws4ntu28xpxzx4zyya9ntny,16,34573012.98,137.28,2160813.31,34545925.34
pool1lp9pugfvyrjt8rqj5v02yvucchzj27tlru9kwl7nj0fh2mjc5d3,5,2112.67,7.82,422.53,2007.62
pool1lp9wmr8dkcceta5we999nvlfh9um06cd6sggtt5523eawf7mtg4,693,15194516.98,69.45,21925.71,4983920.71
pool1lptznmldt230m0ugku9ygx0jucm74y7sgmac4mu5x2x9jznr84r,9,16638.43,51.66,1848.71,8055.75
pool1lpw2wnj2vrc75fv7f4jnfzgkqvlrxlampz5nmduwve47xgnckns,11,72853.17,1.87,6623.02,42849.20
pool1lq60ecvs6ake3ntq45sv38v0xq3traf3tvc60vx7263n5c37df7,2,10.28,5.14,5.14,7.65
pool1lq78uw50ple5j3ruk6rx3np3u5ya0hcgq2k47yfmpuj46mahwnl,1,0.00,0.00,0.00,0.00
pool1lq7t0qg273vp8t2wzmeyj7sdq2vhu2v87jjplgurpfxcs9afnr3,10,7237074.79,1.88,723707.48,7235577.64
pool1lqeg5d3jpwr3nvra568nk28sr8lttyr6cf4yyssdx6qtxea9nmr,27,414320.84,23.39,15345.22,280763.50
pool1lqpymyzg9glc88r7urptuv0d8t2tu9ty7xtshvxmgpu0j4lp8p3,2090,6556950.86,24.55,3137.30,1185378.44
pool1lqucyxuvjktfmpf7fd28j54cfgamyrxed344vnwlm9wqkwjeqwk,216,11900176.96,573.26,55093.41,4217361.49
pool1lr02c9krwmtzr29e9h2w5e7crr9elss7qfflkr42j0ke6de4vh7,4,33506.48,6725.39,8376.62,20010.42
pool1lr54356svvdz4yeqrq69wn6la2025l9r65pm26xxl466gxqqs83,2,525.37,262.69,262.69,525.37
pool1lr5ku0p3jhykdf3a2kcr0tyra30qvzrtl02dr6uyv98rxdsy3k9,346,1105200.50,18.79,3194.22,301487.13
pool1lr7pglmne4pgl4nynz398cuyjdfwhg0xxad83eqy2s6hv0cx3cc,1,0.00,0.00,0.00,0.00
pool1lr9vvcf5r5jgkgv5ly7z2lh068ymzg4xmqk5f8pu2k23vt25x7a,84,230826.87,44.16,2747.94,114591.59
pool1lrd3lza7r2a3uf4z9y52zf792kmmgqpxgl8suaz88g7fg7sdw3g,1,0.00,0.00,0.00,0.00
pool1lrgpe8s7yskeqwvgu4t6tmkmh8eqwu0xj56yvufpxcn2kjgn7ss,7,9652.24,500.10,1378.89,3997.05
pool1lrnyqdlrj97d0ju5j6d9xa8prw0xeyumfd53rz5wk3gf7czqzjz,572,2038012.90,19.43,3562.96,510715.15
pool1ls80gx9sen3qc7s6c7u2ajw6hk8faqanljugcg5tfukp6qscetv,279,142365.63,6.02,510.27,67310.75
pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,2519,21302663.70,74.32,8456.79,1524108.47
pool1lssudmnyy4vlzrvpmw4539xwklnx0lm2murc9t7n25u9sg2ce3n,2,6.00,3.00,3.00,6.00
pool1lu0gwsvugl2cgx6gzk9zqdjwutd5szp293wpvwj4fvq4jleg8ww,4,20736747.52,2667067.50,5184186.88,15392700.57
pool1lu2luhmkyayq9njh848kfknn6evwzmn3gzsxar7z3sttg7grxcm,3610,66049788.69,685.07,18296.34,24194175.41
pool1lugxr82p89qm35spzwccle405t5dfdznhrasyrtr2cyv2vyfud6,11,976088.62,6273.20,88735.33,415810.34
pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,5,75500025.79,20250000.48,15100005.16,20250019.97
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,7,6945.51,60.17,992.22,6607.06
pool1lunsvxzwgxjqf622gq72n6jhclq5juy0mqh9v4ktufdrzulfncr,44,1769.80,4.32,40.22,681.65
pool1lurfk0k0wwx54hlg8a7zp3jtstu57u59aeq7aketl55hknmmtu0,3319,32748203.79,19.47,9866.89,2440884.13
pool1luwt2c73ng94v20qv75dcyduml727s39w3yr8xvx6eue6ae58h2,6,3841.06,0.00,640.18,3841.06
pool1luyjjta9jja0nvh4wzqt4jvtesrlt893dj4c7x533dvfq9zshvp,8,191003.28,498.97,23875.41,168333.58
pool1lv7v8r8ge22agkuv2astu503d42v749p6rp3sg8l6twuwqm525c,4,5341.74,381.68,1335.43,4578.37
pool1lvgs6gdcgl3lgcc77wxmuyst8x4h9gxcth07pzry0rfsv5ntl3r,9,32133530.15,802.02,3570392.24,32009680.88
pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu,3,3002.91,5.05,1000.97,2997.86
pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,1425,33822862.49,173.34,23735.34,1654436.97
pool1lwp52dj9762g7uk2jk3czwywxqaa4753v7x2v56qr5l2znkky4h,1,1000.71,1000.71,1000.71,1000.71
pool1lx7hdfz430vmrwhkrdgxu8c0xclffltavmkejpqzzz4ax0lnfvd,103,1456168.50,602.21,14137.56,235558.33
pool1lxhlu48gq0606mj6k20mh56zz804zf7narxvmty4pd3mgee65e5,6,225623.69,11170.85,37603.95,181753.85
pool1lxqewhueg4hzyad766zhdwsjet5348ww8mzejf6fprxaw8wfq5s,65,8821772.31,271.30,135719.57,5586957.62
pool1lyh8e725vttnkr5eylgfap7pmnmkrk0wznpkfl8qxahyqe2agcu,1,0.00,0.00,0.00,0.00
