entity_id,display_name,category,pool_id_bech32,ticker,current_active_stake_ada,endpoint_kind,endpoint_value,ip,ptr,asn,as_name,country,physical_country,provider,tier,region
SPO:pool1qqqyv9pn9,ANGEL,single_pool,pool1qqqyv9pn9typyqwcxqk5ewpxy5p27g5j2ms58hpp2c2kuzs5z77,ANGEL,26718371.824979,dns,relay1.angelstakepool.net,5.161.57.109,static.109.57.161.5.clients.your-server.de,213230,"HETZNER-CLOUD2-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:ashburn
SPO:pool1qqqyv9pn9,ANGEL,single_pool,pool1qqqyv9pn9typyqwcxqk5ewpxy5p27g5j2ms58hpp2c2kuzs5z77,ANGEL,26718371.824979,dns,relay2.angelstakepool.net,159.69.105.74,static.74.105.69.159.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:nuremberg
YUTA,YUTA,opaque_operational,pool1vxz0deezj5c2950e7arpzfqxzq8zd9kawsullrzjw5rsq0yhxgr,,30525551.52584,dns,asia-pacific-zzzrelay.zzzpool.net,47.130.110.188,ec2-47-130-110-188.ap-southeast-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,SG,AWS,hyperscaler,aws:ap-southeast-1
YUTA,YUTA,opaque_operational,pool1smy2r8jdvgna5ykhe8rrch7h4qalyfafyzyh0rmanmq0jxptww7,,22853741.98989,dns,europe1-zzz3relay.zzzpool.net,13.127.123.204,ec2-13-127-123-204.ap-south-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IN,AWS,hyperscaler,aws:ap-south-1
YUTA,YUTA,opaque_operational,pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,,33511935.207392,ip,13.235.131.115,13.235.131.115,ec2-13-235-131-115.ap-south-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IN,AWS,hyperscaler,aws:ap-south-1
SPO:pool19f6guwy97,BERRY,single_pool,pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,30386235.850025,dns,relay.pasklab.com,174.93.128.108,bras-base-almapq1414w-grc-35-174-93-128-108.dsl.bell.ca,577,"BACOM - Bell Canada, CA",CA,CA,Other / on-prem,other-or-onprem,cc:CA
SPO:pool19f6guwy97,BERRY,single_pool,pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,30386235.850025,dns,relay.pasklab.com,174.93.128.108,bras-base-almapq1414w-grc-35-174-93-128-108.dsl.bell.ca,577,"BACOM - Bell Canada, CA",CA,CA,Other / on-prem,other-or-onprem,cc:CA
SPO:pool19f6guwy97,BERRY,single_pool,pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,30386235.850025,dns,relay.pasklab.com,174.93.128.108,bras-base-almapq1414w-grc-35-174-93-128-108.dsl.bell.ca,577,"BACOM - Bell Canada, CA",CA,CA,Other / on-prem,other-or-onprem,cc:CA
YUTA,YUTA,opaque_operational,pool1spus7k8cy5qcs82xhw60dwwk2d4vrfs0m5vr2zst04gtq700gjn,,10638825.060345,dns,europe2-zzz4relay.zzzpool.net,65.1.150.197,ec2-65-1-150-197.ap-south-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IN,AWS,hyperscaler,aws:ap-south-1
SPO:pool1wll3vr4v6,pool1wll3vr4v6,single_pool,pool1wll3vr4v605eap9hpjfpda5cjegqfkjt8hrz3kkxpnffqejhav3,,197961.313181,dns,otakupool.ddns.net,187.132.146.25,acceso-187.132.146.25.prod-infinitum.com.mx,8151,"UNINET, MX",MX,MX,Other / on-prem,other-or-onprem,cc:MX
SPO:pool1wll3vr4v6,pool1wll3vr4v6,single_pool,pool1wll3vr4v605eap9hpjfpda5cjegqfkjt8hrz3kkxpnffqejhav3,,197961.313181,dns,relayotaku.ddns.net,68.155.155.108,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,MX,Azure,hyperscaler,azure:mexicocentral
SPO:pool1u3v7s93f2,pool1u3v7s93f2,single_pool,pool1u3v7s93f2d968a8kce6zgfmckfx56ly626jkml6jv7tgweplrn8,,12096.963082,dns,aloha.anonaf.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1mcvq2z34f,HIVE,single_pool,pool1mcvq2z34f9cfdmkd97famsh20ekqtndw246ny5e8ug3mxfdf4zq,HIVE,1828308.473261,dns,relay1.hivestaking.com,202.61.199.113,v2202410236512289017.megasrv.de,197540,"NETCUP-AS netcup GmbH, DE",AT,AT,Other / on-prem,other-or-onprem,cc:AT
SPO:pool1mcvq2z34f,HIVE,single_pool,pool1mcvq2z34f9cfdmkd97famsh20ekqtndw246ny5e8ug3mxfdf4zq,HIVE,1828308.473261,dns,relay2.hivestaking.com,89.58.50.161,v2202410236512288802.goodsrv.de,197540,"NETCUP-AS netcup GmbH, DE",DE,DE,Other / on-prem,other-or-onprem,cc:DE
YUTA,YUTA,opaque_operational,pool1jx4ss2zjage3cw0wht3450328y82yeprmq4fr3e2qtac2rhezkv,,20979036.475034,dns,europe3-zzz5relay.zzzpool.net,3.125.83.241,ec2-3-125-83-241.eu-central-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,DE,AWS,hyperscaler,aws:eu-central-1
YUTA,YUTA,opaque_operational,pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,JAPAN,3526452.032682,dns,asia-pacific-relay.jpn-sp.net,15.207.57.167,ec2-15-207-57-167.ap-south-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IN,AWS,hyperscaler,aws:ap-south-1
SPO:pool1gtphgrdj8,ADAFR,single_pool,pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,58292609.090543,ip,54.37.87.63,54.37.87.63,ns3107407.ip-54-37-87.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1gtphgrdj8,ADAFR,single_pool,pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,58292609.090543,ip,54.36.178.85,54.36.178.85,ns3102142.ip-54-36-178.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1wm5quxelv,EU01,single_pool,pool1wm5quxelvgk8q50jyfznf9asvelp9zf0tk2wu4jazlw9yj4uctw,EU01,658853.189574,dns,r-us1.stakepool247.eu,34.122.164.86,86.164.122.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,US,GCP,hyperscaler,gcp:us-central1
ONE_PERCENT,1PCT,declared_brand,pool1lllmq2jgcqrag5c77lpc5m34fsqn63leadyx9tzx842n66ly3ql,,267589.204209,dns,relay1.epicpool.eu,207.244.254.33,vmi2487355.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:st_louis
ONE_PERCENT,1PCT,declared_brand,pool1lllmq2jgcqrag5c77lpc5m34fsqn63leadyx9tzx842n66ly3ql,,267589.204209,dns,relay2.epicpool.eu,207.244.254.33,vmi2487355.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:st_louis
OCEAN,AdaOcean,declared_brand,pool1wjsshqjpl3n6zlscnfvyy9gxklkav2dvfyprfye6l0kewyvv6yj,SAFE,388724.61805,dns,r0.eun.mainnet.safestak.com,40.114.178.66,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
OCEAN,AdaOcean,declared_brand,pool1wjsshqjpl3n6zlscnfvyy9gxklkav2dvfyprfye6l0kewyvv6yj,SAFE,388724.61805,dns,r1.eun.mainnet.safestak.com,20.93.194.62,,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,NL,Azure,hyperscaler,azure:westeurope
SPO:pool1ft4xjlz9u,1LOVE,single_pool,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,56459176.098589,dns,relay.anonaf.com,208.87.134.65,,29802,"HVC-AS - HIVELOCITY, Inc., US",US,US,HiVelocity,other-or-onprem,cc:US
SPO:pool1ft4xjlz9u,1LOVE,single_pool,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,56459176.098589,dns,relay.anonaf.com,63.250.54.220,,29802,"HVC-AS - HIVELOCITY, Inc., US",US,US,HiVelocity,other-or-onprem,cc:US
SPO:pool1ft4xjlz9u,1LOVE,single_pool,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,56459176.098589,dns,relay.anonaf.com,51.158.253.203,,12876,"Online SAS, FR",FR,FR,Other / on-prem,other-or-onprem,cc:FR
SPO:pool1ft4xjlz9u,1LOVE,single_pool,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,56459176.098589,dns,relay.anonaf.com,51.158.202.11,b08be90e-22f6-44af-91ed-aa62f888c934.nl-ams-1.baremetal.scw.cloud,12876,"Online SAS, FR",FR,FR,Other / on-prem,other-or-onprem,cc:FR
SPO:pool1ft4xjlz9u,1LOVE,single_pool,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,56459176.098589,dns,relay.anonaf.com,104.225.220.71,;; communications error to 1.1.1.1#53: timed out,29802,"HVC-AS - HIVELOCITY, Inc., US",US,US,HiVelocity,other-or-onprem,cc:US
SPO:pool1ft4xjlz9u,1LOVE,single_pool,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,56459176.098589,dns,relay.anonaf.com,172.93.50.253,,29802,"HVC-AS - HIVELOCITY, Inc., US",US,US,HiVelocity,other-or-onprem,cc:US
SPO:pool1ft4xjlz9u,1LOVE,single_pool,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,56459176.098589,dns,relay.anonaf.com,51.158.202.12,76a2181c-5fbf-49d2-8b6f-c8886544ade5.nl-ams-1.baremetal.scw.cloud,12876,"Online SAS, FR",FR,FR,Other / on-prem,other-or-onprem,cc:FR
SPO:pool17ahr5ygy4,ST3AK,single_pool,pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,ST3AK,61758738.842462,dns,st3ak.1337.cx,66.187.4.120,66.187.4.120.hostodo.com,399804,"HOSTODO - Hostodo, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool17ahr5ygy4,ST3AK,single_pool,pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,ST3AK,61758738.842462,dns,st3ak.mooo.com,107.174.152.157,107-174-152-157-host.colocrossing.com,36352,"AS-COLOCROSSING - HostPapa, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool17ahr5ygy4,ST3AK,single_pool,pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,ST3AK,61758738.842462,dns,st3ak.root.sx,154.12.117.42,,26832,"RICAWEBSERVICES - Rica Web Services, CA",US,US,Other / on-prem,other-or-onprem,cc:US
YUTA,YUTA,opaque_operational,pool1xrrrr8gldqz8pjxj6j8c638a9py04xuv66kfgn2dlsx9g52te0t,JP3,12716828.916316,dns,europe1-relay.jpn-sp.net,44.208.111.21,ec2-44-208-111-21.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
YUTA,YUTA,opaque_operational,pool1x2h98z6e5xvrg5zw3v3dlu8hqdtj6lhp6r3w5ge7rvcqcx3pafq,KTN4,11570935.713007,dns,north-america.katanapool.net,3.110.22.36,ec2-3-110-22-36.ap-south-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IN,AWS,hyperscaler,aws:ap-south-1
SPO:pool1hwlghkwnj,PEGA,single_pool,pool1hwlghkwnjsjk8370qt3dvp23d7urwm36f95fmxcz3np2kghknj9,PEGA,6426462.090945,ip,217.72.204.37,217.72.204.37,ip217-72-204-37.pbiaas.com,8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",DE,DE,IONOS,commodity-vps,cc:DE
SPO:pool1hwlghkwnj,PEGA,single_pool,pool1hwlghkwnjsjk8370qt3dvp23d7urwm36f95fmxcz3np2kghknj9,PEGA,6426462.090945,ip,217.154.86.247,217.154.86.247,,8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",DE,DE,IONOS,commodity-vps,cc:DE
YUTA,YUTA,opaque_operational,pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,JP2,36655298.461496,dns,north-america-relay.jpn-sp.net,44.208.111.21,ec2-44-208-111-21.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
YUTA,YUTA,opaque_operational,pool1q66d2n39uvln4hazyzv8fyq977mpqus78sjd2369qfn7cptdeyh,KTN2,6431973.336363,dns,europe-1.katanapool.net,3.110.22.36,ec2-3-110-22-36.ap-south-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IN,AWS,hyperscaler,aws:ap-south-1
YUTA,YUTA,opaque_operational,pool1llxh8l0h8g9ghz3nrzh7ndvev4x43vnk72nsemzm795vxqs6dp8,JP4,10192857.469269,dns,europe2-relay.jpn-sp.net,44.208.111.21,ec2-44-208-111-21.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
YUTA,YUTA,opaque_operational,pool19ejln2jcpg5dphc8m5nh8sya49sycsqj0v2cjxw6nku966cc8nu,POP,14556217.086382,dns,asia-pacific-japan.popsp.net,52.73.255.48,ec2-52-73-255-48.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
YUTA,YUTA,opaque_operational,pool1pvu2zdexh8wr4ggmuz90jvqrua6an43qj9m9urs785p8kwjzqwl,KTN3,37809152.006417,dns,europe-2.katanapool.net,3.110.22.36,ec2-3-110-22-36.ap-south-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IN,AWS,hyperscaler,aws:ap-south-1
YUTA,YUTA,opaque_operational,pool1etfar35l4tf6vam3gvqf5dnaq7levz32vgw4p00jzk7q7twg2te,POP2,22411598.065237,dns,europe-de.popsp.net,52.73.255.48,ec2-52-73-255-48.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
YUTA,YUTA,opaque_operational,pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc,POP3,4964054.904534,dns,north-america-california.popsp.net,52.73.255.48,ec2-52-73-255-48.compute-1.amazonaws.com,14618,"AMAZON-AES - Amazon.com, Inc., US",US,US,AWS,hyperscaler,cc:US
SPO:pool1jyutduy73,KOALA,single_pool,pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw,KOALA,2621765.389394,ip,119.42.55.236,119.42.55.236,relay.koalapool.org,133159,"MAMMOTHMEDIA-AS-AP Mammoth Media Pty Ltd, AU",AU,AU,Other / on-prem,other-or-onprem,cc:AU
YUTA,YUTA,opaque_operational,pool1gwnu7f7qgaruxph8gn3u28qphvquvnj63elyd3r0nndacj9g9pa,JAZZ2,22985976.907447,dns,asia.jazzstakepool.net,3.135.36.46,ec2-3-135-36-46.us-east-2.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,US,AWS,hyperscaler,aws:us-east-2
SPO:pool1sx4e8rvx2,UK1,single_pool,pool1sx4e8rvx2xdxgkww2fpjtmvrnaftfrtfge29xcn72hh7kch5snf,UK1,153962.035979,dns,relay01.londonpool.co.uk,3.11.145.217,ec2-3-11-145-217.eu-west-2.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,GB,AWS,hyperscaler,aws:eu-west-2
SPO:pool1sx4e8rvx2,UK1,single_pool,pool1sx4e8rvx2xdxgkww2fpjtmvrnaftfrtfge29xcn72hh7kch5snf,UK1,153962.035979,dns,relay02.londonpool.co.uk,35.178.164.113,ec2-35-178-164-113.eu-west-2.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,GB,AWS,hyperscaler,aws:eu-west-2
ONE_PERCENT,1PCT,declared_brand,pool1supp67ypelmgzuzqqvarc6czgmg3ggwpnrnfr90xpfcqqf8h05t,1PCT,4074509.047638,dns,r1.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1supp67ypelmgzuzqqvarc6czgmg3ggwpnrnfr90xpfcqqf8h05t,1PCT,4074509.047638,dns,r2.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool173mzegwuu,ROCKY,single_pool,pool173mzegwuu0pjcrt60ekelzj5haqr8r5e4e0n45qh9jdz7xm5kh8,ROCKY,61605765.072158,dns,rockyrelay1.ddns.net,108.173.128.35,,852,"TELUS Communications, CA",CA,CA,Other / on-prem,other-or-onprem,cc:CA
SPO:pool173mzegwuu,ROCKY,single_pool,pool173mzegwuu0pjcrt60ekelzj5haqr8r5e4e0n45qh9jdz7xm5kh8,ROCKY,61605765.072158,dns,rockyrelay2.ddns.net,108.173.128.35,,852,"TELUS Communications, CA",CA,CA,Other / on-prem,other-or-onprem,cc:CA
YUTA,YUTA,opaque_operational,pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,JAZZ,25393072.888122,dns,asia.jazzstakepool.net,3.135.36.46,ec2-3-135-36-46.us-east-2.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,US,AWS,hyperscaler,aws:us-east-2
YUTA,YUTA,opaque_operational,pool1hsq2jrulgj97tna2femdhsfn2wurkkwt8uk9uvs42h9zs0a783p,JAZZ3,23878937.774889,dns,asia.jazzstakepool.net,3.135.36.46,ec2-3-135-36-46.us-east-2.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,US,AWS,hyperscaler,aws:us-east-2
SPO:pool1u2d3guvld,pool1u2d3guvld,single_pool,pool1u2d3guvld9rk0586lyhk2n8kvkzmem7czwdltgem0mgczqd3ygu,,56403.104253,dns,relays.insalada.io,,,,,,,Unresolved,unresolved,cc:??
ONE_PERCENT,1PCT,declared_brand,pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,1PCT0,68670715.170481,dns,r1.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,1PCT0,68670715.170481,dns,r2.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
VIPER,VIPER,discovered_mpo,pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr,VIPER,39824809.480821,dns,relay0.viperstaking.com,88.198.86.57,vm6.57-c1h3.gw-eude20.ip24.network,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
SPO:pool1sffl322qg,MOON1,single_pool,pool1sffl322qgsrsmkcedzzwk05396dkmj56pcepqvj6px3n2re3qu4,MOON1,906054.125617,dns,relay1.lunarpool.io,194.146.13.104,vmi2936014.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool1sffl322qg,MOON1,single_pool,pool1sffl322qgsrsmkcedzzwk05396dkmj56pcepqvj6px3n2re3qu4,MOON1,906054.125617,dns,relay2.lunarpool.io,185.197.250.75,vmi2936015.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
ONE_PERCENT,1PCT,declared_brand,pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2,1PCT1,5850883.012094,dns,r1.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2,1PCT1,5850883.012094,dns,r2.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1cuccvs6vd,ADAGO,single_pool,pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev,ADAGO,7564.819509,ip,95.217.228.82,95.217.228.82,relay1.ada.valnode.org,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:helsinki
SPO:pool1cuccvs6vd,ADAGO,single_pool,pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev,ADAGO,7564.819509,ip,94.130.221.12,94.130.221.12,static.12.221.130.94.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
SPO:pool1cuccvs6vd,ADAGO,single_pool,pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev,ADAGO,7564.819509,ip,45.142.178.22,45.142.178.22,v2202510195834394243.megasrv.de,197540,"NETCUP-AS netcup GmbH, DE",DE,DE,Other / on-prem,other-or-onprem,cc:DE
SPO:pool1cuccvs6vd,ADAGO,single_pool,pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev,ADAGO,7564.819509,ip,185.132.36.237,185.132.36.237,,8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",GB,GB,IONOS,commodity-vps,cc:GB
SPO:pool144m894gsw,CLUB,single_pool,pool144m894gswuy3se407ma5870nkaw5ylykrak73gf4kpepj50ulfa,CLUB,590740.976748,dns,relay1.cardano.club,135.125.145.59,ip59.ip-135-125-145.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool144m894gsw,CLUB,single_pool,pool144m894gswuy3se407ma5870nkaw5ylykrak73gf4kpepj50ulfa,CLUB,590740.976748,dns,relay2.cardano.club,94.23.155.106,ip106.ip-94-23-155.eu,16276,"OVH, FR",FR,GB,OVH,commodity-vps,ovh:gb:london
ONE_PERCENT,1PCT,declared_brand,pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw,1PCT2,51557878.408691,dns,r1.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw,1PCT2,51557878.408691,dns,r2.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool12mmcc4rc2fzfv7gyv8h06nvnsrm3m7erzdv8x6gzvjxlu2lf09n,1PCT3,15121439.328317,dns,r1.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool12mmcc4rc2fzfv7gyv8h06nvnsrm3m7erzdv8x6gzvjxlu2lf09n,1PCT3,15121439.328317,dns,r2.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1vnsfv2qpt5gxte9prupjey8kw7ap7t6c8lc02ks4s3gtqplhgd3,1PCT4,12088444.029538,dns,r1.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1vnsfv2qpt5gxte9prupjey8kw7ap7t6c8lc02ks4s3gtqplhgd3,1PCT4,12088444.029538,dns,r2.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1rkyc3ss904h066sffergss99r9p2kqa4k6ds0g4u5ud4x7yaajd,1PCT5,7283506.481117,dns,r1.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1rkyc3ss904h066sffergss99r9p2kqa4k6ds0g4u5ud4x7yaajd,1PCT5,7283506.481117,dns,r2.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
SPO:pool1py2uxkvuj,EARTH,single_pool,pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz,EARTH,2406457.14221,ip,110.174.184.26,110.174.184.26,110-174-184-26.tpgi.com.au,7545,"TPG-INTERNET-AP TPG Telecom Limited, AU",AU,AU,Other / on-prem,other-or-onprem,cc:AU
SPO:pool1py2uxkvuj,EARTH,single_pool,pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz,EARTH,2406457.14221,ip,61.69.254.98,61.69.254.98,;; communications error to 1.1.1.1#53: timed out,7545,"TPG-INTERNET-AP TPG Telecom Limited, AU",AU,AU,Other / on-prem,other-or-onprem,cc:AU
SPO:pool1py2uxkvuj,EARTH,single_pool,pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz,EARTH,2406457.14221,ip,14.201.73.146,14.201.73.146,14-201-73-146.static.tpgi.com.au,7545,"TPG-INTERNET-AP TPG Telecom Limited, AU",AU,AU,Other / on-prem,other-or-onprem,cc:AU
ONE_PERCENT,1PCT,declared_brand,pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v,1PCT6,3698513.283894,dns,r1.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
ONE_PERCENT,1PCT,declared_brand,pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v,1PCT6,3698513.283894,dns,r2.1percentpool.eu,51.77.68.73,ns3165139.ip-51-77-68.eu,16276,"OVH, FR",FR,FR,OVH,commodity-vps,cc:FR
