ticker,poolId,epoch_stake_ada,pledge_ada,owner_stake_ada,fixed_cost_ada,margin_percent,saturation_level
DCONE,pool1xvaagsvl9prlr20hvg2qv434yss5c88r2ml6n43wcpepxmw85lj,1822708.824936,100.0,491.380711,340.0,0.0,2.386963036907763
ALTZ,pool1gm4mcrf8mytfetsj6ykulrmv4j70y7fhceawgdg2h09t5rtt7cf,1820495.12896,500000.0,1086857.627271,170.0,2.0,2.3840640492047496
,pool1frz0ds4nhg4t0e30jadc5kwx35kzj2vfp9eak9ehh2727m4dqnv,1800073.669868,100.0,550.0,345.0,2.5,2.3573207387289035
BIO,pool1vqm5n5d503uumuc89s5y4wuczrwe3tlgylt2u2uj7y276avr5pl,1771671.811543,1000.0,11229.614898,340.0,3.0,2.3201265445308
GOOF,pool1gslrt6mmljsqkzft6nd0q7w7g2fyhxpxx6sj4ff68x22kwx6unm,1761248.123461,50000.0,81352.089261,170.0,0.0,2.3064760053883986
TAX,pool1jayej3rwf5ynfmmu7583x3w2j73dcedtflgnazdezfn3kl6062x,1756972.75409,750.0,152671.993121,340.0,99.99,2.300877114047066
TAVN,pool1pf6yhzdr9vpct5rc3dtwersl4lyuglp80l4jc67kf2qj29xjg2u,1720194.889731,1000.0,6525.19725,340.0,1.0,2.2527139617100915
SEAL,pool104v7kzpq86r0wnfsz8r7jeld2raap92qq84trjcqk62zyh9akqt,1714279.67191,60000.0,90501.81057,170.0,0.0,2.2449675756165908
BKIND,pool1m83drqwlugdt9jn7jkz8hx3pne53acfkd539d9cj8yr92dr4k9y,1699127.288069,5000.0,14271.58849,250.0,1.0,2.2251244829323955
,pool150hft90uw7tzr9uvj7tqkjp4u98a9hl20llj3n9ew76kkfm768r,1696481.869706,333333.0,361548.425821,170.0,0.0,2.221660124959662
A3C,pool1zkdaju2rjefa52uh6yh6etsxla0x6aqs6p6wm245y5szk7k3msd,1691623.30463,15000.0,15417.927855,340.0,2.5,2.215297498581733
PORTO,pool1q8fqknvzyj9p4ezhxqdghlc7rnmwvwuku9eevgvl25cpjy385gg,1688656.513294,10000.0,12987.862881,170.0,0.0,2.2114122805148817
YOADA,pool1je2n5smmnyn3lh92xrp8nepjyfp596ypga6pmdecwtcrcj9uvec,1677128.872063,145000.0,147051.621565,170.0,1.5,2.196316038512489
CHEF,pool1dqhaw0h2f4ehpdhh57quszcj22qhkglhg6yvaf39w3clxdl2kpy,1670913.649883,5000.0,5724.163908,340.0,1.0,2.188176776000085
CST,pool14ajz2t680q2c7tekek3eqazhnapfl3l4w3cep9tnh9ym6jhph8m,1670420.209216,50000.0,56569.427905,170.0,3.0,2.187530581381986
SPEC,pool1q7wrwstqkzhrffdzpw8ftfd4epmxywdjnp8384atjcnezchv242,1668245.807031,4001.0,4361.416301,170.0,1.0,2.1846830516109326
EU01,pool1wm5quxelvgk8q50jyfznf9asvelp9zf0tk2wu4jazlw9yj4uctw,1664193.011712,250000.0,290818.826064,170.0,3.5000000000000004,2.1793756363560877
ELDEN,pool1ygsyw93csvam58nf63gttknj9dvj3zxh54h4eh0kals7kdf0nx6,1659865.703452,1000.0,109696.954404,170.0,0.0,2.17370872745401
ASN,pool17ynruzy9lvq0x55ks22vtf4lrrdrw2ucydh4tfzhg9kkyeaw8nf,1655230.08353,30000.0,31071.410383,340.0,0.0,2.167638063146256
ASSET,pool1js570lkcs6t3pwsj3eda0zz43mc5gm922ae5rdxcfn84gu5uyrg,1653462.339018,150000.0,184309.140393,340.0,2.0,2.1653230796715977
KAPY,pool18t0u9vf408ftjf9xdpj47gdwkeq3jz3jqyshumm7fvtfkcq7ul7,1651790.010954,200000.0,1548482.451532,340.0,0.0,2.163133050622667
MNKY,pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,1614176.827304,208000.0,240888.610198,340.0,1.0,2.113875990007884
CLINK,pool1gxvkc0576e75065p5k0csvwme9y2qrefd5ga66nx0z65xxjt8jk,1599290.731318,2500.0,10010.879911,170.0,1.0,2.094381619652986
BTCAO,pool128r8qqgl9zgy3ff4759a2qslyauu5takaec3nxx4a6mvj3ys8da,1596084.957645,1.0,1023.362106,700.0,0.0,2.090183437717694
BONE,pool1j742gcsul7u8c05rsqmkgpkvj5qadj0pew69nctu6crqy9wjjn4,1584511.462223,62000.0,127259.291236,340.0,1.0,2.075027146486644
FMS,pool1upa4pa4qmcgaps4uactx9eas44rfwk9h0rxgua3l4xnf6wevfkt,1564233.830546,25000.0,26150.373011,170.0,0.0,2.048472187939862
FRADA,pool1yd67lvc04eztwrpnefqh3g4dsydmezwgrg6ce4km728v6sg8zwf,1562862.950052,50000.0,89650.960582,170.0,2.0,2.0466769252942716
CHRTY,pool1qqenhz258k5k9nyjull6gkzg7s4f3ae8v7qxwpegeef9v0nsy3e,1525896.061482,60000.0,70346.601037,200.0,1.0,1.9982662327037115
CAR,pool1zwqrrwpr5zx7c3f4ukpu4r4fz5c2hkwx9vwqka5068urgqvpjzr,1525115.147252,40000.0,40000.0,170.0,3.0,1.9972435716091335
OKNW,pool1vflcm2fde9qyzcr0lkkv4httte3xep6sycasrtaxw6rt2me3vwp,1523582.816981,10000.0,63547.986451,170.0,0.0,1.995236879334881
,pool1sfjdu0xmz7vdmp6cufxd55gprp95g4p703zzr3upt70dst0fur2,1519935.174172,1000.0,3121.193746,340.0,1.0,1.9904600392615732
FLUX,pool1sghwg652uwe7ksmk5laxxft58j6km6prahvnddk3s6zgxek5qen,1515079.310128,7000.0,15500.443447,170.0,1.0,1.9841009500715132
LTES,pool1sm2kmdn4f9rat3kl67y9drqcnnqc34zg4f4ufmnrfaj45gcv89d,1515012.202032,25000.0,164936.678634,170.0,0.25,1.9840130673869958
ELEMT,pool19ut4284xy9p82dd0cglzxweddfqw73yennkjk6mmp650chnr6lz,1511521.948687,100000.0,136379.803564,170.0,1.9,1.9794423396821736
FNX,pool1wnpac2c9am0h3yx2luh9tlsdhcpz2tmfyqjm8g8f67afk7fa6mh,1509758.404395,10000.0,22165.166412,170.0,5.0,1.9771328566855675
CURRY,pool1jezf7dcx26edfpxmpuh05yen64a9cj44xm2ggsapcxrtqewfek2,1504404.953151,1000000.0,1149679.914831,170.0,2.9899999999999998,1.9701221427061888
STOIC,pool1pxw4z2m0lmw422hr32dwyy3uz9436g8p7qdmg2sl2w0m5pyk3yn,1488361.549672,30000.0,41686.914116,340.0,1.0,1.9491121982945159
HAWAK,pool15fxktqvd92sq8plh3rjdrksumt9p8rzsayfk4akv2hng5r8ukha,1488042.704013,30000.0,51994.400329,170.0,5.0,1.9486946478925544
FIALA,pool1sdvrd0sxh2mprqc3m9zmvrfccavzpz9r2uancg866hpec7nnt0s,1485931.609359,24000.0,37394.494196,170.0,0.0,1.9459300237037795
MBCG,pool19rjjay24ez2ezgqkyqvna6uwc5ur9lt489gwvrv7ve5exlcld3x,1478200.684936,24000.0,34476.298629,340.0,0.0,1.935805844467704
NOVA,pool1sf784g6eje8vzq9f5wu583eurhfq2ee9hzyhl46yezkuqqtmw07,1477346.287349,10000.0,10267.490694,170.0,1.0,1.9346869518442131
TREE,pool1ktgug7wwf9k4hcsuk68ftkh8xs5n0333fzxyw9sagz8njhlskgm,1466997.552747,122000.0,128749.629987,340.0,0.0,1.921134569458283
AZTEC,pool1yyv7vx5zhhsd60jp4tl72vpznwvpvjp35m4z7jr42ugkxmndyv5,1460663.395894,5000.0,5348.905639,340.0,2.0,1.9128395537809337
CHIEN,pool180fejev4xgwe2y53ky0pxvgxr3wcvkweu6feq5mdljfzcsmtg6u,1458085.809831,50000.0,57993.48787,170.0,0.0,1.9094640268878516
ZPCT,pool16p8y0pzx8yx7vz6eqksw9xjhh3tzeymvxcstrgtk8ncw75356yw,1454142.639466,1000.0,1005.574453,170.0,0.0,1.9043001730782254
ADEN,pool1u2lghnv4ae3zy73ysjlgvxwj7tuqpmyfavk74j48g0gnqnyc692,1437302.06589,100.0,13844.266982,340.0,0.0,1.8822462793919155
NMKR,pool1aq2kqdp9xf9w47vttvmqnahwd4scz2qyddsr9l4mfru4qddg3kr,1435576.611041,400000.0,740629.393019,340.0,99.0,1.8799866771504212
DAN2,pool1ezh8sewqgzy7267yvy0jssz8q7amce37x3dhmfl22j8lwz6wjrd,1432838.535411,100000.0,100897.643418,340.0,2.0,1.8764009780899598
APOLO,pool1ccr56kt2f5tzjvztlkf8zhkpvaawkduwfye8ydsk646lz0m4h5x,1426045.449259,275000.0,279471.29231,340.0,2.0,1.8675049628133984
,pool18jrsaddmrwtrdycydmk3zv0fxawnv0q8xh7f6fyp2r247zz9tc5,1423577.989992,0.0,19.632384,340.0,3.0,1.8642736545622787
,pool167qekemyleju9g7eugaguqxh5telvmmmrs3a7sp897f6za308hg,1423364.983683,1000.0,1009.920314,170.0,0.0,1.8639947080957584
BOBA,pool1dv7s5fn4m9dee8ncvx5hktfmsnx6agydhn798rfdqjazuwr84gc,1418566.206494,500000.0,1229767.659044,340.0,0.0,1.8577103780833104
MARS,pool1fwhu9w2z82n5r7hdeu8ayl9tywraursthd78mxxekr6zzdjgpkm,1415934.54415,2000.0,17615.318394,340.0,1.0,1.854264034567104
GOMA,pool1jqssxka8hu94aj6f4w3s8l5m6juqmx0hk3ges48jfac6zngmkh8,1409285.229489,25000.0,30354.659133,340.0,0.0,1.8455562979832683
DEV,pool1e2tl2w0x4puw0f7c04mznq4qz6kxjkwhvuvusgf2fgu7q4d6ghv,1404907.811557,3000.0,4876.545973,170.0,0.0,1.8398237670063864
8BALL,pool13ws3wf9skw0ngg3aze482tdxqsnfmvf4vgy46cux599mxm8n27g,1404336.07278,808000.0,901209.996494,170.0,0.0,1.839075035607934
ADALY,pool1hmtm4mukp5gs7fgrp0k997lveh4psq9qpeqa6ldugq9nsfcdxmp,1396406.882182,30000.0,132019.482921,340.0,3.0,1.828691213128396
MANGO,pool1ntwurms3f0j4kqe5wfpg9chlasylp0lmuw72m4fn66vnuyrvs8v,1391438.63168,180000.0,237538.968528,170.0,0.0,1.8221849461129889
SAPIO,pool1c0xj2fa97zuz4phld87atg6yphz3hju409fm5xgnwuuvqww25qj,1382931.237192,25000.0,43623.259416,340.0,1.0,1.8110439257232065
TTS17,pool127gdv243hfcrapslaqq0nnh64u2gts72gtrt4888g6g2z0zsu64,1377902.529921,28000.0,142255.073525,340.0,1.0,1.8044584863951625
CAHLI,pool18mnua97ndq302yw2c6aaw6msx5rgf79mfnk4xe5y92tvjl45etl,1365489.039728,2000.0,2519.635877,170.0,0.0,1.788202164022472
ANEJO,pool1es67mveksd22l9alfh5cht6w2krc7lcrq3zvxcpaj5hwxgmhg3m,1363798.231737,25000.0,26196.098046,340.0,1.0,1.7859879342333735
SABAI,pool1s0kkragd8r2xyyms680l9eed443v3eufmarykpjfh2r6cpksm2j,1342515.700808,50000.0,61526.429515,340.0,1.0,1.7581169907429053
WOW,pool1crprz3rdcwvfxmc0s4gxquh3qeqmscww2qfvpl93q52yyn7agsc,1341646.773143,50000.0,50004.822319,340.0,1.0,1.75697906997919
RARE,pool1mscll7kd2y9c56kv7thv7kv99wjvrr72uwpmuhphaltjz0pkuqa,1338553.17235,50000.0,70582.366429,340.0,4.0,1.7529277861741102
PREEB,pool19peeq2czwunkwe3s70yuvwpsrqcyndlqnxvt67usz98px57z7fk,1337715.963565,1000.0,10170.540066,170.0,0.0,1.751831403473467
LILIE,pool1qeqylk3pnenvt3j4mah2dafcnd3h8uc3fqhvfzrxlxf3xuvdvvp,1331499.719717,750.0,3196.837396,340.0,99.99,1.7436908030162863
FUNON,pool1n940lfxkd7z73qzj5y554yrletrmgg5x2eya9tpglh3uwcqfnud,1316729.359989,1000.0,1273.43771,270.0,0.0,1.724347997281089
SEA,pool17xh922cr9skc0fqk7sr8at6xx6eluh5qyv9p7ca2x0mtc3st0mz,1312380.131576,40000.0,45334.663044,170.0,2.0,1.7186523824254003
XRAY5,pool1szy2tdjj8a4av365wk3q2fqg9srllmt0383e6v9p664ng076x9e,1285115.613898,1000.0,1001.830539,340.0,1.0,1.6829476143208244
,pool10wcmpvjmmv7ph7cz2263f52yckvnnwu5kdppwqgu74s2qhe7l7m,1281065.269796,200000.0,204999.036286,340.0,1.0,1.6776434091038603
VICE,pool1pzqdfptvl5f8vh28az37jag2wkfmqz9x8d6eufl8y0z9q34hlr7,1273297.789819,1000000.0,1009400.850999,340.0,4.0,1.6674713578462106
CCP,pool1vwquf4wt465lhketcy2j7jwpz5l6l0ce6a79ga3y4wg7gc8egp0,1267798.260912,10000.0,18397.830252,170.0,0.0,1.6602693450826655
UNIQ,pool1ywt7jqfsmxg0yplku4mtdwtm476rp72z6fns9mhevf7u72pkupj,1266169.987413,1000000.0,1107292.894106,340.0,3.0,1.6581370085279084
MDS,pool1vc8jhqtwjrjwsfk6a0enx47hd2ufg98c34ta6lvl0zv0uhpech9,1259511.8255,50000.0,127474.832597,300.0,0.0,1.6494176858568088
CRD,pool1s2rj8t2a5tfv0rpsfak77g03h96uv3rqxp62t6jm3dh45g2e2pj,1257408.497913,238000.0,264537.787298,340.0,0.0,1.6466632331784696
CBUS,pool1khwvcz8jz9auk53k698ywgr6ams27hrz20vnwqx2d4xggscp93f,1252673.732851,25000.0,25097.8,345.0,1.5,1.6404627314654037
TIA,pool145ak0czqxe97ef38zjupk0pz5yk7pahcyrdfee2lrnsnwawj6dc,1251123.192439,10000.0,10013.189749,340.0,4.5,1.6384321917543743
TIA,pool15kek228mhvnsncdjn77u8qtrn8hjh5wfzmh6g942xf0353yc77j,1246220.663798,0.0,0.0,340.0,5.0,1.6320119920530538
YAM,pool12hhrd4azpps5jxppcqs2pgtylatg7xkhaqmnetgv2988k3t4drf,1239056.644439,500.0,500.0,340.0,2.4899999999999998,1.622630214134562
NIZI🌈,pool1e7mwu80pmsjqdf8lu7rsfdj5sldashslll0hpj7rhx3w6xpwkq7,1236039.43338,100.0,1341.226908,340.0,1.5,1.618678967959718
SIAM,pool1ddywudgudfaphp8txj9qf7alj3uk6wzyd22u7cd2myhyv3lyxxx,1229808.710153,456540.0,613929.011287,340.0,0.0,1.6105194057561536
GHISX,pool19ygh8apuc2qz0u9kr4wj9qj33xhw70n7z286xll0g6ltgccuq42,1209350.026468,10000.0,173235.73149,340.0,1.5,1.5837273471059752
HADA,pool1rqgf6qd0p3wyf9dxf2w7qcddvgg4vu56l35ez2xqemhqun2gn7y,1197581.342288,50000.0,88556.045944,170.0,1.0,1.5683154427214734
SVRN,pool12pvaxxcv3sgad5jqgfnggn337y76kp02uauptkufjjjes7nxwfm,1195015.167608,140700.0,140727.677956,170.0,1.6,1.5649548598222145
KURD,pool1l8myd66tqjk75kh7uk9k8nyl20sd4qs33s4tzzn927ujyl7ahyk,1194983.077568,350000.0,447652.734083,170.0,3.0,1.5649128356994995
LAB44,pool156wg3relgtlhwu55z3wpqurtaprguefe9tzrakhuqyyc60553au,1193959.310566,500000.0,559419.085565,340.0,1.0,1.5635721421346531
BBO,pool1y89sy2e927hvvt66wnukx5xnnrarzxrt55eypttaw3n06u0uam4,1187882.55178,10000.0,10340.769507,240.0,1.0,1.555614206995509
MANDA,pool1c3fjkls7d2aujud8y5xy5e0azu0ueatwn34u7jy3ql85ze3xya8,1179173.765467,10000.0,44464.992016,340.0,4.0,1.5442094501078096
HYVEN,pool1a6wdglfp93m2z4nhptx9xhjazgyqusjpu387gdrp899cj98yuqq,1170289.563552,9500.0,16248.049676,340.0,5.0,1.5325749743794799
ELITE,pool1k6altfangsst2mmxg8a9wvg3dppyszu8ckfzd3uv6azgw3z2txy,1166207.717608,300000.0,300426.501881,340.0,0.0,1.5272295153256885
GERO2,pool12yscr8j3zs34ewxrwlk0p2w5uvgcnrzywpp78ddjsj8kxd530f9,1156092.440538,50000.0,115343.314719,340.0,1.0,1.5139828616946465
IAGL2,pool1e59h5m5vyggszyafel7zvcnsayt2de7wyxyezlrsmm4a679q3zr,1150622.895011,10.0,12.254616,340.0,99.0,1.5068201142371136
AQUA,pool170028ak8q37qf4e5lf7z8eyuscgcrqgzn9lh58a4g9ngzd83a0h,1150253.85543,1000000.0,1006018.463287,340.0,3.25,1.5063368314291565
CHEAP,pool1uu35qfkmjyxwpm3pgptfgr0qga9j2fzkc0tsjplcx840x295xj9,1136990.568242,5.0,117330.751838,500.0,0.0,1.488967641225801
STPZ1,pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,1132757.027075,12000.0,32315.666264,170.0,3.0,1.4834235268052154
,pool1mdyuct0kgd0hcjjnea999me5dxqpepr4y8du4smegfm3vlr37w5,1129954.076984,100000.0,100685.434395,340.0,0.0,1.4797528701594678
ROS,pool1lakxjm7v0q03xddynffn6m2wfm27pms3z9enztwvu7k0297tcr7,1125781.037826,20000.0,20719.689111,170.0,0.0,1.474287987296422
CDMS,pool1n75mtv5qwzquyq2cprnu7yqpnyg4ppagpzvcw6gk2un5vadg48a,1119716.771934,1000000.0,1088046.496916,340.0,1.0,1.4663464124644174
FUND2,pool1lkcd3w5g6s6v3hf6kwt55dqpalrmq9h9f3ec033nnzhvgjgl860,1115873.861693,500000.0,607131.086349,495.0,0.0,1.461313856208624
NRVN,pool1xmtmp6cmmmaatkn3jd9dlht8xjyf7xnqmrurs59kj2ygxuz2jkd,1105668.505285,500.0,9897.799417,345.0,15.0,1.4479492374658465
MOBC,pool1chzrvd7wzmw8ufsehctn8fmf7ca27xf7d6f5tpreat7kxx6hwf9,1103739.155127,1000.0,1188.980182,170.0,0.0,1.4454226202413099
P2PFI,pool1h04mh7qugt09hp8mhjpvfl4t0rutmz703dd003e6qeny5jf9c57,1101722.973891,150000.0,178517.564636,170.0,1.5,1.4427822917257513
AZ5,pool1zyzfcyhtmes7j3f3avksy26yhf8ah3ywag2t7m9l9fh5g8yaerl,1100103.910026,5000.0,46030.405249,340.0,1.0,1.4406620158225039
MOLEH,pool1e984zjl55jxym2v57f4axfss0geg0qundlhcmmwlj8ekqrk5e62,1096419.73013,1500.0,7490.899776,170.0,0.0,1.4358373279114334
DOG,pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws,1088209.14756,50000.0,78081.362723,340.0,0.0,1.4250850032186742
,pool1q5za50d3sr707xkmjtyrs0v76ezxyj8g8uhggfk0wfl77aufd9k,1084237.796617,725000.0,742606.558912,340.0,1.0,1.4198842449967115
TOKYO,pool104re5tajgh4mpp7c744khap56lf609cfjlna5ysjkum8qn8fel9,1081748.933091,100000.0,148875.500428,250.0,3.0,1.4166249063907888
ALoop,pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,1079323.161471,25000.0,25457.311354,170.0,0.0,1.4134481909913212
TREK,pool1cmqpzlsrrjup8zg6qaperz868u64dlt7uvvdszsr658mvzz9qq0,1074606.93335,1000.0,1062.166597,170.0,0.0,1.4072719646821918
MILKY,pool1ksh2u6kktx74ugv8jadrdqttwyjz9074ke82xt6j0qgfvdn43a5,1069334.076177,1000.0,2121.009661,340.0,1.0,1.400366794202597
SUGAR,pool1tjr4zpndkvwkw3du3fvt59f5men6jhuevt7rpx6xw0wcct5kl04,1063406.713647,60000.0,150763.80649,340.0,0.0,1.3926045037742512
LvLUp,pool1j8355yxxpfuhqyda4lrj8c9cdghaang3wvwge8jq8nlxurvfqv7,1046882.255451,20000.0,20947.373368,170.0,0.0,1.3709645850010679
EVOC,pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,1042210.33727,45000.0,47980.694422,170.0,0.0,1.364846385617304
,pool1calq8kjzrvp83l80rtvgmulausl99q4tjfkz2lp227vkymd5wgg,1040787.436392,180000.0,208845.788745,170.0,2.0,1.3629829986876396
FLY,pool1nx2g7dzc90uu47e8kp057r59g8z5sz6v0x76wsph8xpcqzqycv7,1040773.854791,1000006.619057,1022937.125506,340.0,1.47,1.3629652126435248
CARE4,pool1zfhww5y28t303z6uyq3w47pkhfmxww9dsn89vrxteplg2zjkekl,1038675.284126,150000.0,155431.291657,170.0,5.0,1.3602169894829386
VFS,pool1vqjyjsp6dawkj8tzmfpu39hvgnkph99qzarw4dll6yq76gpaa4d,1033405.437263,500.0,698.446585,170.0,3.0,1.3533157612121054
DOTAR,pool10n23qyec2zcetv0e3x7fdjydscsrlet5sph2hgtfc7x5ze56jqn,1012729.80643,25000.0,760260.062293,340.0,1.0,1.3262395952946806
CANDY,pool1nchr83fc0hrykvhlnh64n3wlt5vkdu727xjep59znrwzs589jdd,1007785.172219,10000.0,12983.412218,340.0,1.0,1.3197642554426883
DOXA,pool15mfkj8sl7estcmmd5a07afrx5f4hlz3pcr6p6ay5pfmrjfl2hlf,1005430.235432,320000.0,458070.156486,340.0,1.0,1.3166803031471146
,pool16sm29hg3qrk5lyp74qcljt38l86v5zvg95395h9gqrn6qe97d9z,1002381.764958,1000.0,5127.029793,340.0,1.0,1.3126881206103356
DOLCA,pool12584mjtgz3fhgpx823qht56gycnfnezg6aqqthazv4qdxkd5c46,999094.165348,50000.0,69808.411623,170.0,2.0,1.308382781961691
SOUL,pool18pnta4kfff66kq5shjrdsdr8ce2heu38t6x5nv7hylrcc0hpksk,998256.024985,10.0,102188.894944,340.0,1.0,1.3072851792953455
MOON1,pool1sffl322qgsrsmkcedzzwk05396dkmj56pcepqvj6px3n2re3qu4,996328.578605,1.0,31.371591,170.0,2.0,1.3047610551995272
HUSKY,pool1cpqpw923842ple6gnkjl0k2z238uwm4s8xh53ryzxcavu89rp9p,994629.476181,10000.0,27124.923676,340.0,3.0,1.3025359632778095
K8S,pool1p9sda64t6l9802tsu2fj6phvt9xfqgcpjucyr3kek8wzurmn8rz,991937.689978,200000.0,323284.427169,340.0,0.0,1.299010883417594
GEN,pool1gvnkmpfu26vncrmhj6hr792kwu32hw553upadcphjwu4qewj7jz,987255.720599,100.0,43917.416662,340.0,0.0,1.2928795212961648
4FREE,pool1xcslzgl6t2pcdr0u8ef2zkjhdyxy8xmgvzp0mcdgrw4k5gtg94s,978243.609865,5000.0,20117.397706,170.0,0.0,1.281077540139173
ECP,pool16cdtqyk0fvxzfkhjg3esjcuty4tnlpds5lj0lkmqmwdjyzaj7p8,975294.499049,75000.0,105473.21555,170.0,3.0,1.277215475933836
COFFR,pool1v5g4rmkk0394q6swgfusgzjjzrv9ajy8qntgpuumegka5xhpgam,967447.973902,250000.0,251010.759397,340.0,1.0,1.2669399095691898
SIDAN,pool1wnrrg33lw9fxcn0h3x3vexh78up660ajgk7pvrlrz5kkcgh9khs,963215.047213,5000.0,6648.310674,170.0,3.0,1.2613965998499657
KNGHT,pool1g8w64u3sx9mrvhwrdfvysw4g4wnffkjfp5zds3ur6svwzdhwhx9,960775.564392,30000.0,44145.755113,170.0,1.5,1.258201928686236
LAPO,pool13daql23lkcwwj0gsz0dnu9tu20pugpswfped3kp05ekxkgmcumt,949426.784255,20000.0,23701.782511,170.0,0.0,1.243339917634107
MERIA,pool13nn6lk6dx5ww95h5qqeeazyp074j7en8e6qszq62rtj9wcx522z,946149.121345,1.0,362.392587,170.0,2.0,1.2390475917800923
METAX,pool15pmdr6nw3g6mmt7regefp2lrx3njah0gpwsnqm794c4wsr23062,943643.699358,100000.0,106505.138603,1000.0,0.0,1.2357665687263772
BSSP2,pool1gx6eawfvnhckevmlzhfz9j3uzj92j2wgww0mdd2fu5d4zd4wvaa,942631.124445,10000.0,552811.073684,170.0,1.0,1.234440531974722
1PCT9,pool1yl76e0fhq0kcfy2jqs2mt6hl9xeyrnesehqp0p4s896lwv7hrta,925421.724724,50000.0,54247.966536,340.0,1.0,1.2119036349896317
ECO,pool1qm06f4n2hwgeqzm9lsc3rdyqcsvtt2d7z76carwxjv0e274mu24,918942.306186,5000.0,5086.92401,340.0,0.8999999999999999,1.2034183891076384
EGGS,pool1g0hsnjnt0du3kp33gjua3npncngr3yg4ak2zfdhd4zvmy6r8hyd,918396.702963,250000.0,315282.131933,300.0,2.0,1.2027038840214164
LAMB,pool16knnvtezwzmgpnu8v03wht6y4u7mwfc7qz6y2yk62w4as4qymat,915050.980026,50000.0,50360.879107,340.0,2.5,1.198322428863523
RETIR,pool1uautzneywzapn03te7q3sd737xdfejgjlu4mdfjz7mweq92dugg,912496.005416,0.0,335.682723,340.0,0.0,1.1949765132291255
WISE,pool1p42f6kw9lkgw5tn77kqyrc22zrs4uq298p468gacwzw6gq0ckq2,912243.886016,5000.0,5024.176362,170.0,1.0,1.1946463454697696
GNP1,pool1fv9f8phzn7hp623ypw6ctf73a98hd7nrh8wm7glpcuhf64856g2,901665.595483,25000.0,25350.540351,170.0,0.0,1.1807933437448075
🐈NNSP,pool1qaxrj6n50naglqmzj5puq5sd0awgy9wnqmykpwmcah4vzhndpve,900830.701817,50000.0,68873.508794,340.0,0.0,1.1796999928523189
SEBI,pool189lfh7azuvxu0hyskwahnp35rtez0mzhsmule3742p3jkza00cq,897823.352497,1000.0,1012.470893,170.0,0.0,1.1757616613055004
,pool1csrtagrya4hc5pectc20s8s7am3e6vpdjj6antqzvn2lgmm5afs,897795.465941,200000.0,508010.895869,340.0,0.8,1.1757251419352708
COINZ,pool1jxv3my3c70e8pfr0cgm6esatehey2ml3v0qk8x236aw32eu0fcy,897730.237729,100000.0,226213.643991,250.0,1.0,1.175639721088629
VILAI,pool1u7zrgexnxsysctnnwljjjymr70he829fr5n3vefnv80guxr42dv,893762.506427,30000.0,57759.977692,340.0,0.8999999999999999,1.1704437030364379
BUDDA,pool1p8yn95k4wgznc38ezckler84ufc6kxemmsvptv74r3g4zkxj24q,888852.255469,610000.0,619316.391782,170.0,0.0,1.1640133904278955
YASP,pool16qr7dz5q4vwf3n87t4lmr0d2zlr5knexpdzkuk4trc8dwed7aw3,888622.54767,15.0,1382.732023,170.0,2.0,1.1637125722072335
HYPE,pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,879636.910097,25000.0,25075.697435,340.0,0.0,1.1519452594821449
MEDIA,pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,876705.466918,5000.0,5072.461821,170.0,2.5,1.1481063322671443
BRAVE,pool1cuqnuz57puz2qd3enr9vtkcp7z92ge4h2ks6j8zzknztx3283q7,876146.844586,25000.0,56744.264572,340.0,0.0,1.147374777758913
SWIM2,pool1l0pmgdsymmdntuyan4snj88q8nm9axemwefu5ymkuq2s6gr90cn,873790.541605,0.0,52079.739669,340.0,1.5,1.1442890363379814
8SQRD,pool1vvesqladm29fuzrv93px5qse0upw82a579lz9063xsfrz7yef7z,864921.755208,51000.0,99310.692028,340.0,0.0,1.1326747482946824
,pool1jslaut45plz6ek7grjyzxz6kzgerr7p5204h9sprh3msw6d8yht,864878.595239,60000.0,83438.040799,340.0,1.0,1.1326182273357297
KISSA,pool1lugxr82p89qm35spzwccle405t5dfdznhrasyrtr2cyv2vyfud6,863145.271747,101.0,2483.999132,340.0,2.5,1.1303483205630156
ANVIL,pool1n3sjq3qvu5vvcd6aud6ndcwq7r3ghmkafcg60gznlwfrk2ucxku,858571.22275,100.0,484.005065,340.0,5.0,1.1243582876320963
STAKE,pool1lr5ku0p3jhykdf3a2kcr0tyra30qvzrtl02dr6uyv98rxdsy3k9,854504.567445,10000.0,10051.617741,340.0,0.0,1.1190327217687606
BD1,pool1haus36sw7cwyg8jdeg882mentse5txac7fmeew8ketuwky6q602,854113.385262,200.0,538.272582,340.0,8.0,1.1185204416948706
,pool1nsaul82z7ytu73q96w2wgj8wrardmrzjkuzaankzn0xuqkj70qm,853677.960872,160000.0,163674.316994,340.0,1.9,1.117950223396655
,pool19frt3kaxxk4vr4x3wnaapntu0ul0dsesu77wfqaawc5h5ffgfgt,843242.268242,750000.0,758422.730994,340.0,4.99,1.1042839634699133
